experiment,axis,value,n,seed,negfrac,bscale,method,status,N_DCA,N_E,N_Av,first_escape_dca,q,S,runtime_sec,stages_completed,objective_gap,ref_feas,ref_stationarity,ref_complementarity,ref_shifted_psd
E5,dimension,800.0,800,18,,,persistent_cc_dca,GREEN,88,1,132,15.0,-2.499999999999812,8.643291350134185e-07,0.457133785999758,5,,,,,
E5,generic,0.0,100,18,0.1,0.1,persistent_cc_dca,GREEN,281,0,100,,-2.507657790097431,9.601716676559787e-07,0.11353309500009301,5,1.040056929468846e-12,3.552713678800501e-14,4.073650865659103e-15,1.7787386383062393e-13,0.0067041679159260004
E5,generic,0.0,100,18,0.1,0.5,persistent_cc_dca,GREEN,257,0,100,,-2.557197056761665,9.62876244924254e-07,0.10571781100043101,5,7.336353746723034e-13,0.0,4.0553502465559515e-15,9.221193666843322e-14,0.033765377200819
E5,generic,0.0,100,18,0.25,0.1,persistent_cc_dca,GREEN,687,0,100,,-2.508297323271364,9.848422010053502e-07,0.12112431400009802,5,2.265743148655019e-12,0.0,8.79097338748351e-15,1.0450108438125481e-13,0.006713241268427
E5,generic,0.0,100,18,0.25,0.5,persistent_cc_dca,GREEN,575,0,100,,-2.572311404802113,9.50866580485849e-07,0.14306205499997302,5,1.897149104479467e-12,0.0,8.78327224796471e-15,5.757479783927726e-14,0.034831807667973
E5,generic,0.0,200,18,0.1,0.1,persistent_cc_dca,GREEN,446,0,123,,-2.5004101813284763,9.958906804780198e-07,0.208803033000094,5,0.0011244752054350002,0.0,8.98975069060327e-15,3.2721955352401187e-12,0.000562807326366
E5,generic,0.0,200,18,0.1,0.5,persistent_cc_dca,GREEN,451,0,123,,-2.52153393370819,9.591886740638649e-07,0.19530914500001,5,0.005553501075791001,6.217248937900877e-14,9.272645778083604e-15,3.110395448713859e-13,0.0028484942152220004
E5,generic,0.0,200,18,0.25,0.1,persistent_cc_dca,GREEN,1067,0,123,,-2.501037180004045,1.002578398936676e-06,0.21719802400002602,5,0.0011217920895400001,5.59996493620929e-13,5.2843735650659634e-15,2.800298385906164e-12,0.000564142463601
E5,generic,0.0,200,18,0.25,0.5,persistent_cc_dca,GREEN,1168,0,123,,-2.537354466577879,9.660731399607673e-07,0.26116690999970105,5,0.005203065914063,1.3100631690576841e-14,5.2912698147638274e-15,6.554286941302601e-14,0.003031224835543
E5,generic,0.0,400,18,0.1,0.1,persistent_cc_dca,GREEN,991,0,128,,-2.491327299594249,9.956647016822823e-07,0.351219457999832,5,0.019412452676574002,0.0,7.707243809653944e-15,8.954674567958358e-14,0.009722863041157001
E5,generic,0.0,400,18,0.1,0.5,persistent_cc_dca,GREEN,2246,1,128,1719.0,-2.573483690429647,9.685657526174286e-07,0.5841859710003511,5,2.382538610845586e-12,0.0,7.890713655599572e-15,3.722341394121909e-13,0.049378107082289006
E5,generic,0.0,400,18,0.25,0.1,persistent_cc_dca,GREEN,2681,0,128,,-2.492105235209852,1.003590469384016e-06,0.5717492859998851,5,0.019325325108921,0.0,5.930558215711609e-15,9.955886818444354e-14,0.009757336948472
E5,generic,0.0,400,18,0.25,0.5,persistent_cc_dca,GREEN,1132,0,128,,-2.5881130609641962,9.603971454878373e-07,0.38055853400010103,5,4.6771475581408595e-12,2.442490654175344e-15,6.129870416066266e-15,1.233950435944314e-14,0.052017021374977004
E5,gap,0.1,200,19,,,persistent_cc_dca,GREEN,1655,1,123,16.0,-2.499999999994933,1.0066918745326181e-06,0.30277421799974,5,,,,,
E5,gap,0.25,200,19,,,persistent_cc_dca,GREEN,669,1,123,15.0,-2.4999999999979883,1.002938853405418e-06,0.19908540999995203,5,,,,,
E5,gap,0.5,200,19,,,persistent_cc_dca,GREEN,340,1,123,14.0,-2.499999999999051,9.745445093509905e-07,0.19196579800018201,5,,,,,
E5,gap,1.0,200,19,,,persistent_cc_dca,GREEN,154,1,123,13.0,-2.499999999999493,1.0061470782852958e-06,0.15244250100022302,5,,,,,
E5,gap,2.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,15.0,-2.499999999999837,8.049370267407961e-07,0.152651975000026,5,,,,,
E5,multiplicity,1.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,15.0,-2.499999999999837,8.049370267407961e-07,0.170533497999713,5,,,,,
E5,multiplicity,2.0,200,19,,,persistent_cc_dca,GREEN,80,1,123,15.0,-2.499999999999841,7.938789514620392e-07,0.168391950000113,5,,,,,
E5,multiplicity,4.0,200,19,,,persistent_cc_dca,GREEN,89,1,123,15.0,-2.499999999999843,7.953658988937818e-07,0.148440775000381,5,,,,,
E5,multiplicity,8.0,200,19,,,persistent_cc_dca,GREEN,85,1,123,15.0,-2.49999999999977,9.607737734967806e-07,0.16884763600000902,5,,,,,
E5,multiplicity,16.0,200,19,,,persistent_cc_dca,GREEN,81,1,123,14.0,-2.49999999999982,8.440880209719551e-07,0.18341496999983,5,,,,,
E5,extra_negative,0.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,15.0,-2.499999999999837,8.049370267407961e-07,0.158211187000233,5,,,,,
E5,extra_negative,2.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,15.0,-2.499999999999786,9.26850493145098e-07,0.20231508300003,5,,,,,
E5,extra_negative,5.0,200,19,,,persistent_cc_dca,GREEN,88,1,123,15.0,-2.499999999999843,7.935033942628871e-07,0.147359267999945,5,,,,,
E5,extra_negative,10.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,14.0,-2.499999999999781,9.349478553531023e-07,0.18277802199963802,5,,,,,
E5,extra_negative,20.0,200,19,,,persistent_cc_dca,GREEN,89,1,123,13.0,-2.499999999999821,8.483982956864699e-07,0.171147440999902,5,,,,,
E5,dimension,100.0,100,19,,,persistent_cc_dca,GREEN,83,1,100,15.0,-2.499999999999788,9.19114491521941e-07,0.092066725000222,5,,,,,
E5,dimension,200.0,200,19,,,persistent_cc_dca,GREEN,87,1,123,15.0,-2.499999999999837,8.049370267407961e-07,0.20055835099992603,5,,,,,
E5,dimension,400.0,400,19,,,persistent_cc_dca,GREEN,84,1,128,15.0,-2.499999999999762,9.772170355939382e-07,0.22079863700037003,5,,,,,
E5,dimension,800.0,800,19,,,persistent_cc_dca,GREEN,75,1,132,15.0,-2.49999999999983,8.222914375002634e-07,0.336922392999895,5,,,,,
E5,generic,0.0,100,19,0.1,0.1,persistent_cc_dca,GREEN,245,0,100,,-2.49975416077516,9.730247327147e-07,0.09236758299994101,5,0.002229890504418,3.386180225106727e-13,4.6666960949173824e-15,1.693468104420182e-12,0.0011162780528200002
E5,generic,0.0,100,19,0.1,0.5,persistent_cc_dca,GREEN,250,0,100,,-2.516234334517975,9.67903275879639e-07,0.09380234900027001,5,0.010988057051074002,0.0,5.3450074709201985e-15,1.750025594734713e-12,0.005661871283635001
E5,generic,0.0,100,19,0.25,0.1,persistent_cc_dca,GREEN,618,0,100,,-2.500519360047349,9.979635939861215e-07,0.10825789099999301,5,0.0022225833413280003,0.0,5.692552905834807e-15,2.3314353212821492e-12,0.001119906722887
E5,generic,0.0,100,19,0.25,0.5,persistent_cc_dca,GREEN,737,0,100,,-2.535773035442365,9.582884704394128e-07,0.128948146999846,5,0.010018935160847,0.0,5.5082123380563114e-15,2.098688241042324e-10,0.006171387884033001
E5,generic,0.0,200,19,0.1,0.1,persistent_cc_dca,GREEN,426,0,123,,-2.507377123396645,9.998217390212704e-07,0.16063732599968703,5,2.1533885785629532e-12,4.063416270128073e-14,5.9513461071044354e-15,2.034335044304069e-13,0.0064647800407380005
E5,generic,0.0,200,19,0.1,0.5,persistent_cc_dca,GREEN,380,0,123,,-2.554791006896253,9.423079332099513e-07,0.19756930100038503,5,1.4455103780619528e-12,0.0,5.8922737566659795e-15,1.497462300172384e-13,0.032813923177398
E5,generic,0.0,200,19,0.25,0.1,persistent_cc_dca,GREEN,978,0,123,,-2.507920026386066,9.985773949282744e-07,0.209801026999684,5,4.6487258487104555e-12,0.0,5.9940323797171504e-15,1.956527344691363e-13,0.006486261643301
E5,generic,0.0,200,19,0.25,0.5,persistent_cc_dca,GREEN,784,0,123,,-2.566531854705447,9.695628992611413e-07,0.206338000999949,5,3.740563414567077e-12,0.0,6.733977245953222e-15,7.825655176072006e-14,0.034802533555411005
E5,generic,0.0,400,19,0.1,0.1,persistent_cc_dca,GREEN,919,0,128,,-2.502642867419987,1.001402789669992e-06,0.340372273999946,5,2.652988939644274e-12,0.0,8.105986247111797e-15,1.4270652056812089e-12,0.0015022011978950002
E5,generic,0.0,400,19,0.1,0.5,persistent_cc_dca,GREEN,932,0,128,,-2.535751019700305,9.652302695852304e-07,0.361694999000064,5,3.276490190273762e-12,0.0,8.076107081922594e-15,6.076991582480303e-13,0.007929922487087
E5,generic,0.0,400,19,0.25,0.1,persistent_cc_dca,GREEN,2137,0,128,,-2.503583539141567,1.004140108244965e-06,0.521992751000198,5,9.884537632842694e-12,0.0,6.161790696431816e-15,5.14744837345577e-13,0.001520297001999
E5,generic,0.0,400,19,0.25,0.5,persistent_cc_dca,GREEN,2387,0,128,,-2.557283052223545,9.663874811825362e-07,0.5473770869998581,5,7.538858426414663e-12,0.0,7.7032962327222e-15,5.181593758274424e-12,0.010913403253163001
